"country","year","version","years_since_original","component","revision_cause","revision","cum_revision"
"Lithuania",2010,2012-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Lithuania",2010,2013-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Lithuania",2010,2013-10-01,3,"deficit","due to revision of deficit/surplus or debt",0.2,0
"Lithuania",2011,2011-10-01,0,"deficit","due to revision of deficit/surplus or debt",0,0
"Lithuania",2011,2012-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0
"Lithuania",2011,2012-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0
"Lithuania",2011,2013-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0
"Lithuania",2011,2013-10-01,2,"deficit","due to revision of deficit/surplus or debt",-3.5,-3.5
"Lithuania",2011,2014-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-3.5
"Lithuania",2012,2012-10-01,0,"deficit","due to revision of deficit/surplus or debt",0,0
"Lithuania",2012,2013-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0
"Lithuania",2012,2013-10-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"Lithuania",2012,2014-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.1
"Lithuania",2013,2013-10-01,0,"deficit","due to revision of deficit/surplus or debt",-0.5,-0.5
"Lithuania",2013,2014-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,-0.5
"Luxembourg",2003,2006-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2003,2006-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2004,2006-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2004,2006-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2004,2007-04-01,3,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1
"Luxembourg",2004,2007-10-01,3,"debt","due to revision of deficit/surplus or debt",0,-0.1
"Luxembourg",2005,2006-04-01,1,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Luxembourg",2005,2006-10-01,1,"debt","due to revision of deficit/surplus or debt",0.2,0.3
"Luxembourg",2005,2007-04-01,2,"debt","due to revision of deficit/surplus or debt",-0.1,0.2
"Luxembourg",2005,2007-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2005,2008-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2005,2008-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2006,2006-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2006,2007-04-01,1,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1
"Luxembourg",2006,2007-10-01,1,"debt","due to revision of deficit/surplus or debt",0,-0.1
"Luxembourg",2006,2008-04-01,2,"debt","due to revision of deficit/surplus or debt",0.2,0.1
"Luxembourg",2006,2008-10-01,2,"debt","due to revision of deficit/surplus or debt",-0.1,0
"Luxembourg",2006,2009-04-01,3,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1
"Luxembourg",2006,2009-10-01,3,"debt","due to revision of deficit/surplus or debt",0.1,0
"Luxembourg",2007,2007-10-01,0,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Luxembourg",2007,2008-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Luxembourg",2007,2008-10-01,1,"debt","due to revision of deficit/surplus or debt",-0.1,0
"Luxembourg",2007,2009-04-01,2,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Luxembourg",2007,2009-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Luxembourg",2007,2010-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"Luxembourg",2007,2010-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"Luxembourg",2008,2008-10-01,0,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1
"Luxembourg",2008,2009-04-01,1,"debt","due to revision of deficit/surplus or debt",0.1,0
"Luxembourg",2008,2009-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2008,2010-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2008,2010-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2008,2011-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2008,2011-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2009,2009-10-01,0,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"Luxembourg",2009,2010-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2009,2010-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2009,2011-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2009,2011-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2009,2012-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2009,2012-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2010,2010-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2010,2011-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2010,2011-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2010,2012-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2010,2012-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2010,2013-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2010,2013-10-01,3,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Luxembourg",2011,2011-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2011,2012-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2011,2012-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2011,2013-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2011,2013-10-01,2,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Luxembourg",2011,2014-04-01,3,"debt","due to revision of deficit/surplus or debt",0.6,0.7
"Luxembourg",2012,2012-10-01,0,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"Luxembourg",2012,2013-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"Luxembourg",2012,2013-10-01,1,"debt","due to revision of deficit/surplus or debt",0.1,0.3
"Luxembourg",2012,2014-04-01,2,"debt","due to revision of deficit/surplus or debt",0.5,0.8
"Luxembourg",2013,2013-10-01,0,"debt","due to revision of deficit/surplus or debt",0.3,0.3
"Luxembourg",2013,2014-04-01,1,"debt","due to revision of deficit/surplus or debt",0.5,0.8
"Luxembourg",2003,2006-04-01,3,"deficit","due to revision of deficit/surplus or debt",0.2,0.2
"Luxembourg",2003,2006-10-01,3,"deficit","due to revision of deficit/surplus or debt",0.1,0.3
"Luxembourg",2004,2006-04-01,2,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2
"Luxembourg",2004,2006-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Luxembourg",2004,2007-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Luxembourg",2004,2007-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Luxembourg",2005,2006-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.7,0.7
"Luxembourg",2005,2006-10-01,1,"deficit","due to revision of deficit/surplus or debt",0.2,0.9
"Luxembourg",2005,2007-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.9
"Luxembourg",2005,2007-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.9
"Luxembourg",2005,2008-04-01,3,"deficit","due to revision of deficit/surplus or debt",0.1,1
"Luxembourg",2005,2008-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,1
"Luxembourg",2006,2006-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.6,0.6
"Luxembourg",2006,2007-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.6,1.2
"Luxembourg",2006,2007-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,1.2
"Luxembourg",2006,2008-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,1.3
"Luxembourg",2006,2008-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,1.3
"Luxembourg",2006,2009-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,1.3
"Luxembourg",2006,2009-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,1.3
"Luxembourg",2007,2007-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.3,0.3
"Luxembourg",2007,2008-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.4,0.7
"Luxembourg",2007,2008-10-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.8
"Luxembourg",2007,2009-04-01,2,"deficit","due to revision of deficit/surplus or debt",-0.1,0.7
"Luxembourg",2007,2009-10-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.8
"Luxembourg",2007,2010-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.8
"Luxembourg",2007,2010-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.8
"Luxembourg",2008,2008-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"Luxembourg",2008,2009-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.4,0.5
"Luxembourg",2008,2009-10-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.6
"Luxembourg",2008,2010-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.6
"Luxembourg",2008,2010-10-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.7
"Luxembourg",2008,2011-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.7
"Luxembourg",2008,2011-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.7
"Luxembourg",2009,2009-10-01,0,"deficit","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2009,2010-04-01,1,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2
"Luxembourg",2009,2010-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Luxembourg",2009,2011-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,-0.1
"Luxembourg",2009,2011-10-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0
"Luxembourg",2009,2012-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0
"Luxembourg",2009,2012-10-01,3,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"Luxembourg",2010,2010-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.7,0.7
"Luxembourg",2010,2011-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.2,0.9
"Luxembourg",2010,2011-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.9
"Luxembourg",2010,2012-04-01,2,"deficit","due to revision of deficit/surplus or debt",-0.1,0.8
"Luxembourg",2010,2012-10-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.9
"Luxembourg",2010,2013-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.9
"Luxembourg",2010,2013-10-01,3,"deficit","due to revision of deficit/surplus or debt",0.1,1
"Luxembourg",2011,2011-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.3,0.3
"Luxembourg",2011,2012-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.4
"Luxembourg",2011,2012-10-01,1,"deficit","due to revision of deficit/surplus or debt",0.3,0.7
"Luxembourg",2011,2013-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.8
"Luxembourg",2011,2013-10-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.9
"Luxembourg",2011,2014-04-01,3,"deficit","due to revision of deficit/surplus or debt",0.1,1
"Luxembourg",2012,2012-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.3,0.3
"Luxembourg",2012,2013-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.6,0.9
"Luxembourg",2012,2013-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.9
"Luxembourg",2012,2014-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,1
"Luxembourg",2013,2013-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.6,0.6
"Luxembourg",2013,2014-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.2,0.8
"Malta",2003,2006-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2003,2006-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2004,2006-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2004,2006-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2004,2007-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2004,2007-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2006-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2006-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2007-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2007-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2008-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2008-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2006,2006-10-01,0,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Malta",2006,2007-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2006,2007-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2006,2008-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2006,2008-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2006,2009-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2006,2009-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2007,2007-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2007,2008-04-01,1,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"Malta",2007,2008-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"Malta",2007,2009-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"Malta",2007,2009-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"Malta",2007,2010-04-01,3,"debt","due to revision of deficit/surplus or debt",0.1,0.3
"Malta",2007,2010-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.3
"Malta",2008,2008-10-01,0,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1
"Malta",2008,2009-04-01,1,"debt","due to revision of deficit/surplus or debt",0,-0.1
"Malta",2008,2009-10-01,1,"debt","due to revision of deficit/surplus or debt",0,-0.1
"Malta",2008,2010-04-01,2,"debt","due to revision of deficit/surplus or debt",0.1,0
"Malta",2008,2010-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2008,2011-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2008,2011-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2009,2009-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2009,2010-04-01,1,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Malta",2009,2010-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2009,2011-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2009,2011-10-01,2,"debt","due to revision of deficit/surplus or debt",0.1,0.2
"Malta",2009,2012-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"Malta",2009,2012-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"Malta",2010,2010-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2010,2011-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2010,2011-10-01,1,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Malta",2010,2012-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2010,2012-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2010,2013-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2010,2013-10-01,3,"debt","due to revision of deficit/surplus or debt",3.1,3.2
"Malta",2011,2011-10-01,0,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Malta",2011,2012-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2011,2012-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2011,2013-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Malta",2011,2013-10-01,2,"debt","due to revision of deficit/surplus or debt",2.9,3
"Malta",2011,2014-04-01,3,"debt","due to revision of deficit/surplus or debt",0,3
"Malta",2012,2012-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2012,2013-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2012,2013-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2012,2014-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2013,2013-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2013,2014-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Malta",2003,2006-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0
"Malta",2003,2006-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0
"Malta",2004,2006-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0
"Malta",2004,2006-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,0
"Malta",2004,2007-04-01,3,"deficit","due to revision of deficit/surplus or debt",0.2,0.2
"Malta",2004,2007-10-01,3,"deficit","due to revision of deficit/surplus or debt",-0.1,0.1
"Malta",2005,2006-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2006-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0
"Malta",2005,2007-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
